ward_name,town_code,town_name,date,0～4,5～9,10～14,15～19,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,65～69,70～74,75～79,80～84,85歳以上,世帯数
葵区,23013,北安東三丁目,20120930,95,91,108,123,92,67,96,122,158,168,142,93,123,98,89,69,51,39,720
葵区,23013,北安東三丁目,20130930,87,89,111,114,102,65,91,123,148,158,159,95,107,110,90,70,57,44,725
葵区,23013,北安東三丁目,20140930,97,89,107,103,97,81,90,127,132,165,156,105,86,121,96,63,49,47,721
葵区,23013,北安東三丁目,20150930,105,99,105,99,96,96,106,128,146,165,148,127,88,120,88,75,56,44,764
葵区,23014,北安東四丁目,20030930,83,91,95,76,62,96,113,134,116,98,106,90,111,90,86,57,30,26,582
葵区,23014,北安東四丁目,20040930,81,93,104,75,77,88,115,140,135,101,96,99,114,106,86,56,30,30,616
葵区,23014,北安東四丁目,20050930,69,93,99,84,79,76,107,119,153,104,94,103,114,103,95,56,29,31,613
葵区,23014,北安東四丁目,20060930,79,96,93,78,84,83,106,122,134,104,94,116,101,100,99,63,40,32,629
葵区,23014,北安東四丁目,20070930,79,90,93,91,71,85,111,116,126,113,99,106,95,99,100,70,40,35,626
葵区,23014,北安東四丁目,20080930,67,77,87,80,76,73,106,106,115,110,99,101,92,107,91,75,52,37,607
葵区,23014,北安東四丁目,20090930,67,80,82,78,73,79,100,113,111,117,90,91,94,100,105,75,51,37,613
葵区,23014,北安東四丁目,20100930,87,80,89,83,69,76,116,114,127,129,99,86,97,111,102,87,46,42,654
葵区,23014,北安東四丁目,20110930,80,91,85,88,63,75,102,111,134,130,105,84,106,106,101,92,50,51,656
葵区,23014,北安東四丁目,20120930,77,82,80,88,63,70,94,119,129,120,113,93,101,97,98,99,62,55,666
葵区,23014,北安東四丁目,20130930,81,66,84,83,56,66,92,117,123,121,119,97,104,90,105,95,73,60,676
葵区,23014,北安東四丁目,20140930,75,74,79,84,65,68,86,103,126,128,131,90,97,93,106,108,67,63,688
葵区,23014,北安東四丁目,20150930,62,71,81,74,69,61,75,103,119,124,123,100,84,97,104,96,80,62,672
葵区,23015,北安東五丁目,20030930,136,157,145,134,118,136,193,193,175,168,169,165,173,167,162,101,55,46,972
葵区,23015,北安東五丁目,20040930,124,147,137,125,120,120,179,197,177,160,163,164,184,158,156,117,60,52,973
葵区,23015,北安東五丁目,20050930,113,145,139,124,108,124,150,203,180,144,160,175,174,164,158,123,75,51,988
葵区,23015,北安東五丁目,20060930,98,136,144,132,117,143,150,205,183,145,156,184,153,173,152,130,88,54,"1,032"
葵区,23015,北安東五丁目,20070930,106,131,153,131,121,149,140,205,193,155,157,177,152,166,157,146,86,60,"1,054"
葵区,23015,北安東五丁目,20080930,95,130,146,144,110,150,133,179,191,172,151,165,167,166,157,147,83,65,"1,048"
葵区,23015,北安東五丁目,20090930,96,141,147,148,110,144,145,170,183,190,144,165,156,180,145,143,103,70,"1,065"
葵区,23015,北安東五丁目,20100930,83,134,149,147,121,120,153,143,193,192,140,163,168,164,147,138,104,75,"1,064"
葵区,23015,北安東五丁目,20110930,81,130,150,160,120,125,137,148,192,199,144,160,180,144,156,135,109,90,"1,089"
葵区,23015,北安東五丁目,20120930,74,128,147,157,128,134,145,141,191,200,150,156,182,143,158,139,115,94,"1,102"
葵区,23015,北安東五丁目,20130930,89,109,151,152,136,153,155,142,173,210,173,160,164,159,153,137,126,94,"1,133"
葵区,23015,北安東五丁目,20140930,84,109,150,159,135,113,166,133,167,201,191,155,169,152,164,132,122,109,"1,124"
葵区,23015,北安東五丁目,20150930,96,110,143,145,141,113,157,151,146,195,195,139,166,170,158,138,118,121,"1,123"
葵区,23020,城北,20030930,20,27,26,22,16,23,26,22,38,30,22,13,17,11,12,12,1,8,130
葵区,23020,城北,20040930,17,21,29,17,20,24,25,24,35,29,19,18,18,11,15,11,2,6,133
葵区,23020,城北,20050930,19,15,24,24,21,29,30,21,27,32,27,18,19,11,10,13,6,7,140
葵区,23020,城北,20060930,28,20,19,31,26,34,39,35,32,29,28,21,18,12,13,15,8,8,208
葵区,23020,城北,20070930,26,25,20,30,26,36,35,36,35,30,30,24,20,11,14,11,8,8,209
葵区,23020,城北,20080930,22,31,20,24,29,29,36,37,35,33,33,24,10,18,12,12,9,8,208
葵区,23020,城北,20090930,21,31,18,26,23,30,28,36,36,39,31,21,18,15,10,14,9,7,204
葵区,23020,城北,20100930,20,33,15,21,24,28,26,40,33,37,31,27,18,17,11,12,11,9,203
葵区,23020,城北,20110930,13,30,14,19,27,22,21,45,28,38,29,29,21,15,13,14,13,8,204
葵区,23020,城北,20120930,14,22,19,21,27,26,23,40,28,35,27,29,23,15,13,17,11,10,203
葵区,23020,城北,20130930,20,15,19,23,26,28,23,40,27,32,32,29,28,9,19,14,13,12,213
葵区,23020,城北,20140930,12,16,16,18,24,32,24,32,31,23,36,29,25,19,17,13,15,13,212
葵区,23020,城北,20150930,11,17,16,16,18,28,23,32,32,25,32,28,33,19,17,12,13,16,205
葵区,23022,城北二丁目,20030930,36,52,50,80,67,72,70,80,74,92,100,96,105,99,90,45,18,19,471
葵区,23022,城北二丁目,20040930,31,51,47,68,70,67,75,67,73,90,85,90,109,105,89,53,19,20,468
葵区,23022,城北二丁目,20050930,35,49,49,65,78,70,67,62,81,87,93,94,106,99,83,68,26,21,487
葵区,23022,城北二丁目,20060930,40,43,49,59,72,68,69,61,70,83,89,104,93,99,83,68,30,25,482
葵区,23022,城北二丁目,20070930,42,42,49,57,81,72,69,57,70,76,89,100,94,101,79,77,37,26,496
葵区,23022,城北二丁目,20080930,42,41,49,53,71,68,53,65,71,73,90,91,97,101,85,83,37,25,489
葵区,23022,城北二丁目,20090930,40,46,47,53,71,78,61,72,70,77,89,83,91,110,93,80,42,25,506
葵区,23022,城北二丁目,20100930,45,48,44,55,54,81,68,72,67,87,77,88,93,103,91,67,54,29,499
葵区,23022,城北二丁目,20110930,46,57,48,56,59,73,83,80,73,76,78,88,102,92,101,67,59,32,527
葵区,23022,城北二丁目,20120930,47,55,51,57,60,70,81,94,76,80,74,90,99,89,107,71,63,37,545
葵区,23022,城北二丁目,20130930,34,56,52,56,54,60,76,81,84,79,72,83,90,96,106,78,69,35,539
葵区,23022,城北二丁目,20140930,36,50,51,56,67,48,70,84,86,79,76,84,83,90,105,83,69,37,546
葵区,23022,城北二丁目,20150930,36,55,49,53,71,50,74,88,83,74,83,79,85,95,101,82,60,51,555
葵区,23200,上足洗,20030930,0,0,1,1,0,3,2,1,3,2,2,1,2,1,2,0,0,0,10
葵区,23200,上足洗,20040930,0,0,1,1,0,4,2,1,1,3,1,2,2,0,2,0,0,0,10
葵区,23200,上足洗,20050930,0,0,1,1,0,2,2,1,1,3,1,1,3,0,2,0,0,0,9
葵区,23200,上足洗,20060930,0,0,1,0,1,1,3,2,1,2,1,1,2,1,2,0,0,0,9
葵区,23200,上足洗,20070930,0,0,1,0,1,0,0,2,1,3,1,1,2,1,2,0,0,0,8
葵区,23200,上足洗,20080930,0,0,0,1,1,2,0,1,1,3,1,2,1,2,1,1,0,0,9
葵区,23200,上足洗,20090930,2,2,0,1,3,2,0,2,1,3,2,1,2,2,0,2,0,0,11
葵区,23200,上足洗,20100930,1,1,1,1,2,1,0,2,1,1,4,1,1,3,0,2,0,0,10
葵区,23200,上足洗,20110930,2,2,1,1,1,3,0,2,2,1,3,1,1,2,1,2,0,0,11
葵区,23200,上足洗,20120930,2,2,1,1,0,5,1,2,3,1,3,1,1,2,1,2,0,0,12
葵区,23200,上足洗,20130930,2,1,2,0,1,4,3,1,2,1,3,1,2,1,2,1,1,0,13
葵区,23200,上足洗,20140930,1,1,2,0,1,3,3,1,1,1,2,2,1,2,1,0,2,0,11
葵区,23200,上足洗,20150930,2,1,1,1,1,2,3,1,1,1,1,3,1,1,2,0,2,0,10
葵区,23201,上足洗一丁目,20030930,66,72,69,68,57,96,102,80,99,91,96,81,68,56,60,64,31,25,494
葵区,23201,上足洗一丁目,20040930,61,67,71,68,50,84,95,91,93,97,95,83,81,51,61,63,33,27,496
葵区,23201,上足洗一丁目,20050930,67,69,65,68,59,69,92,109,97,97,78,85,82,51,56,59,45,25,497
葵区,23201,上足洗一丁目,20060930,64,60,75,60,58,70,91,104,91,103,68,99,74,53,54,58,51,27,502
葵区,23201,上足洗一丁目,20070930,65,59,74,59,51,59,94,107,95,106,67,98,76,53,62,51,52,29,499
葵区,23201,上足洗一丁目,20080930,68,62,64,58,47,60,87,99,101,92,78,91,78,59,58,58,53,31,506
葵区,23201,上足洗一丁目,20090930,65,68,67,61,53,55,89,93,110,94,81,91,84,70,52,57,53,33,512
葵区,23201,上足洗一丁目,20100930,59,75,66,60,51,51,75,99,106,101,83,78,82,70,53,55,52,38,509
葵区,23201,上足洗一丁目,20110930,52,72,63,68,48,50,75,95,114,95,96,68,98,70,50,48,51,48,521
葵区,23201,上足洗一丁目,20120930,48,77,55,70,51,49,70,94,111,100,97,62,94,76,51,58,45,50,524
葵区,23201,上足洗一丁目,20130930,46,65,54,71,47,57,66,92,94,99,98,70,85,80,55,58,47,49,521
葵区,23201,上足洗一丁目,20140930,45,67,61,64,61,49,64,90,83,99,93,79,82,82,68,47,59,53,525
葵区,23201,上足洗一丁目,20150930,49,49,71,62,57,53,56,88,91,90,93,87,80,88,72,47,55,56,533
葵区,23202,上足洗二丁目,20030930,52,74,68,83,53,52,59,93,89,86,101,79,68,92,95,67,52,28,507
葵区,23202,上足洗二丁目,20040930,47,67,78,70,56,60,55,93,75,93,89,88,77,86,78,77,54,31,505
葵区,23202,上足洗二丁目,20050930,42,58,68,75,48,46,62,72,84,90,84,90,77,82,84,80,52,36,497
葵区,23202,上足洗二丁目,20060930,45,58,69,72,48,42,61,85,70,95,84,96,69,86,81,77,55,44,498
葵区,23202,上足洗二丁目,20070930,50,66,74,71,52,46,67,79,82,97,77,98,71,73,85,76,63,44,510
葵区,23202,上足洗二丁目,20080930,48,71,72,67,59,39,59,74,94,85,92,87,75,65,85,78,58,51,511
葵区,23202,上足洗二丁目,20090930,44,68,73,70,54,41,57,77,92,74,94,85,78,71,82,69,65,50,508
葵区,23202,上足洗二丁目,20100930,61,61,71,60,50,45,62,87,95,75,87,87,86,70,75,75,65,56,532
葵区,23202,上足洗二丁目,20110930,71,64,70,64,50,50,66,79,102,74,96,85,93,62,76,72,69,65,543
葵区,23202,上足洗二丁目,20120930,77,64,64,64,44,59,53,75,96,83,91,79,106,68,70,75,65,75,550
葵区,23202,上足洗二丁目,20130930,62,66,69,66,51,53,67,74,86,96,85,83,100,78,63,76,60,76,565
葵区,23202,上足洗二丁目,20140930,67,70,66,66,56,56,74,80,86,99,77,94,93,87,65,70,55,79,573
葵区,23202,上足洗二丁目,20150930,82,80,54,76,59,67,91,80,95,97,87,88,91,96,65,67,61,79,601
葵区,23203,上足洗三丁目,20030930,71,79,80,96,69,89,113,118,126,98,121,104,119,101,101,62,28,35,595
葵区,23203,上足洗三丁目,20040930,74,81,91,94,75,76,122,107,130,114,114,101,116,104,97,71,31,34,602
葵区,23203,上足洗三丁目,20050930,71,87,87,85,75,75,111,108,129,123,101,112,92,116,95,79,36,36,595
葵区,23203,上足洗三丁目,20060930,73,70,84,80,88,73,106,104,118,123,101,117,79,117,91,88,41,34,586
葵区,23203,上足洗三丁目,20070930,79,62,85,74,75,72,118,95,114,126,89,123,93,113,96,89,43,35,591
葵区,23203,上足洗三丁目,20080930,78,58,76,76,69,73,109,109,109,123,91,117,90,108,97,93,49,39,599
葵区,23203,上足洗三丁目,20090930,70,62,64,85,62,73,86,119,98,123,105,111,96,100,101,90,60,39,597
葵区,23203,上足洗三丁目,20100930,59,66,69,81,71,69,70,127,101,110,119,103,110,82,107,87,66,42,608
葵区,23203,上足洗三丁目,20110930,56,63,65,79,70,71,69,127,105,101,121,105,116,76,107,82,74,44,613
葵区,23203,上足洗三丁目,20120930,58,71,64,77,68,73,77,126,110,99,129,93,126,82,103,85,76,47,635
葵区,23203,上足洗三丁目,20130930,69,72,59,70,66,62,98,112,114,96,124,96,118,86,100,86,81,53,633
葵区,23203,上足洗三丁目,20140930,69,67,66,68,63,60,90,117,118,92,122,104,115,93,90,92,78,67,649
葵区,23203,上足洗三丁目,20150930,68,65,65,70,59,66,86,114,116,96,103,113,108,100,71,94,78,72,647
葵区,23204,上足洗四丁目,20030930,44,52,38,51,41,54,71,51,74,62,59,46,51,56,53,30,20,15,324
葵区,23204,上足洗四丁目,20040930,38,56,39,48,43,46,62,59,63,71,53,54,45,59,50,38,20,19,322
葵区,23204,上足洗四丁目,20050930,34,56,45,50,45,49,61,64,67,76,54,65,48,59,50,37,20,23,339
葵区,23204,上足洗四丁目,20060930,37,56,42,49,45,63,69,68,65,71,56,65,49,52,50,41,22,20,352
葵区,23204,上足洗四丁目,20070930,32,57,52,48,40,55,74,65,74,68,63,58,53,49,51,42,24,24,359
葵区,23204,上足洗四丁目,20080930,36,52,54,44,41,58,69,70,67,73,63,58,50,47,50,50,26,20,357
葵区,23204,上足洗四丁目,20090930,35,35,60,45,39,74,72,62,66,61,70,56,56,44,52,46,34,23,369
葵区,23204,上足洗四丁目,20100930,44,33,54,49,41,65,79,71,67,64,67,56,56,46,56,45,31,27,375
葵区,23204,上足洗四丁目,20110930,51,33,58,46,49,56,72,80,76,59,73,55,58,47,47,47,34,28,387
葵区,23204,上足洗四丁目,20120930,51,23,57,51,41,41,80,73,71,63,69,62,55,49,48,47,35,33,387
葵区,23204,上足洗四丁目,20130930,53,30,58,55,39,40,72,76,79,63,72,62,57,49,45,48,41,34,402
葵区,23204,上足洗四丁目,20140930,53,33,49,59,46,42,62,74,75,66,67,69,56,54,40,46,41,39,402
葵区,23204,上足洗四丁目,20150930,57,38,42,57,46,42,68,67,68,71,63,72,54,53,43,45,38,40,394
葵区,23210,千代田,20030930,10,16,21,12,21,24,25,19,19,13,16,10,17,20,7,9,2,5,103
葵区,23210,千代田,20040930,13,12,21,12,11,28,28,11,18,16,13,13,16,15,12,9,3,6,100
葵区,23210,千代田,20050930,1,3,5,2,1,3,3,3,5,3,7,2,5,2,9,6,1,4,24
葵区,23210,千代田,20060930,1,3,5,2,1,3,3,2,4,5,7,2,6,1,10,5,2,2,24
葵区,23210,千代田,20070930,1,2,3,4,2,2,3,2,5,5,6,3,4,2,8,6,3,2,23
葵区,23210,千代田,20080930,0,1,3,5,1,1,3,1,5,4,4,5,3,3,7,4,5,2,21
葵区,23210,千代田,20090930,0,2,3,5,1,0,3,3,4,4,3,6,2,5,3,6,5,3,22
葵区,23210,千代田,20100930,0,1,3,5,1,0,2,3,3,5,2,8,2,5,1,8,4,3,22
葵区,23210,千代田,20110930,0,1,3,5,1,0,2,3,2,4,4,7,2,6,0,8,3,4,23
葵区,23210,千代田,20120930,0,1,2,3,3,1,1,3,2,5,4,6,3,4,2,7,3,4,23
葵区,23210,千代田,20130930,0,0,2,3,4,3,0,4,2,5,4,3,5,3,3,6,3,3,23
葵区,23210,千代田,20140930,0,0,2,3,4,2,1,2,2,6,4,3,5,2,5,3,5,3,22
葵区,23210,千代田,20150930,0,0,1,3,5,1,1,0,2,5,5,2,7,2,5,1,5,3,20
葵区,23211,千代田一丁目,20030930,30,27,37,36,37,35,42,51,59,54,44,44,49,39,42,33,22,16,280
葵区,23211,千代田一丁目,20040930,34,23,36,38,37,35,46,48,60,57,42,48,47,38,39,37,20,18,288
葵区,23211,千代田一丁目,20050930,32,21,26,39,51,31,43,47,44,55,48,47,44,38,34,36,20,22,281
葵区,23211,千代田一丁目,20060930,32,21,23,33,51,33,40,48,44,49,46,54,41,40,31,41,21,20,278
葵区,23211,千代田一丁目,20070930,31,27,23,33,41,40,40,42,50,49,48,53,35,48,32,40,24,21,284
葵区,23211,千代田一丁目,20080930,29,27,24,25,39,41,37,37,46,47,49,42,44,48,37,35,27,22,283
葵区,23211,千代田一丁目,20090930,22,35,25,24,39,36,40,40,45,46,53,36,48,52,35,36,31,19,295
葵区,23211,千代田一丁目,20100930,18,30,30,22,38,33,29,42,51,40,51,43,50,48,37,35,31,25,294
葵区,23211,千代田一丁目,20110930,21,30,34,20,29,37,31,34,44,44,51,48,52,45,42,31,38,25,295
葵区,23211,千代田一丁目,20120930,20,27,29,28,31,30,30,29,39,50,48,54,51,33,50,32,34,27,283
葵区,23211,千代田一丁目,20130930,32,20,27,30,29,41,34,30,37,51,48,60,44,41,48,35,29,29,301
葵区,23211,千代田一丁目,20140930,36,26,31,33,25,38,41,34,41,53,48,55,37,45,50,39,27,32,305
葵区,23211,千代田一丁目,20150930,32,27,28,29,21,38,41,37,40,52,42,53,41,47,50,38,28,29,305
葵区,23212,千代田二丁目,20030930,84,57,41,39,45,81,119,101,70,58,63,61,72,70,55,31,18,14,439
葵区,23212,千代田二丁目,20040930,83,55,42,38,42,71,96,105,68,56,57,63,68,60,66,35,20,11,419
葵区,23212,千代田二丁目,20050930,77,60,41,42,49,67,92,112,75,49,53,67,68,60,63,35,18,15,423
葵区,23212,千代田二丁目,20060930,71,58,38,41,46,68,88,108,70,52,57,67,58,68,63,37,17,14,427
葵区,23212,千代田二丁目,20070930,63,44,42,36,57,74,83,98,64,63,48,64,55,77,59,36,24,17,431
葵区,23212,千代田二丁目,20080930,60,36,37,37,49,74,77,78,66,62,48,58,55,70,66,47,22,18,419
葵区,23212,千代田二丁目,20090930,70,41,39,43,49,75,93,74,70,63,52,55,59,72,54,61,25,18,438
葵区,23212,千代田二丁目,20100930,78,34,38,41,41,74,88,68,72,67,49,48,54,65,55,52,28,19,410
葵区,23212,千代田二丁目,20110930,73,37,44,42,40,70,98,77,75,63,52,54,58,52,63,51,28,21,428
葵区,23212,千代田二丁目,20120930,81,41,42,40,37,83,86,87,71,55,60,47,65,46,71,48,33,28,441
葵区,23212,千代田二丁目,20130930,88,48,44,44,49,81,95,75,74,59,63,54,55,52,62,54,37,29,457
葵区,23212,千代田二丁目,20140930,85,53,42,48,56,80,89,76,71,66,60,57,56,52,63,47,45,30,468
葵区,23212,千代田二丁目,20150930,80,50,47,44,56,82,85,65,76,62,65,54,52,58,59,54,45,28,472
葵区,23213,千代田三丁目,20030930,25,32,27,25,23,29,49,49,40,34,42,44,55,51,44,36,22,30,262
葵区,23213,千代田三丁目,20040930,31,30,34,25,26,29,43,55,49,34,36,48,48,51,47,36,19,30,263
葵区,23213,千代田三丁目,20050930,41,23,37,23,25,29,40,56,51,39,29,46,48,50,48,43,23,30,269
葵区,23213,千代田三丁目,20060930,35,23,35,34,22,28,38,62,48,39,29,49,39,49,46,41,26,29,262
葵区,23213,千代田三丁目,20070930,38,22,34,29,24,27,37,52,49,45,31,40,47,45,47,43,28,24,256
葵区,23213,千代田三丁目,20080930,43,28,32,31,24,23,39,45,57,44,36,37,44,52,47,43,35,24,264
葵区,23213,千代田三丁目,20090930,44,32,29,35,25,24,35,42,55,57,34,36,45,48,44,45,37,23,266
葵区,23213,千代田三丁目,20100930,33,42,26,37,24,27,30,45,53,61,38,31,45,48,44,47,41,25,271
葵区,23213,千代田三丁目,20110930,28,47,26,37,28,23,22,46,57,58,45,28,47,41,46,48,36,33,272
葵区,23213,千代田三丁目,20120930,20,51,30,36,29,32,26,40,56,52,56,30,39,47,38,46,36,36,277
葵区,23213,千代田三丁目,20130930,19,46,34,35,26,20,30,36,47,55,54,38,35,39,46,42,35,38,270
葵区,23213,千代田三丁目,20140930,19,40,35,33,27,26,32,39,42,52,67,38,32,39,42,42,37,36,278
葵区,23213,千代田三丁目,20150930,24,30,44,23,33,31,40,35,49,49,62,42,28,35,41,41,36,40,285
葵区,23214,千代田四丁目,20030930,22,32,42,44,45,37,39,47,51,60,66,46,47,57,48,33,18,9,295
葵区,23214,千代田四丁目,20040930,21,29,40,41,38,35,38,50,48,57,66,47,50,53,53,33,21,9,291
葵区,23214,千代田四丁目,20050930,22,33,42,35,39,43,43,46,51,52,58,67,44,41,58,34,26,12,298
葵区,23214,千代田四丁目,20060930,18,31,37,39,40,41,39,43,48,55,56,79,41,44,56,37,25,13,302
葵区,23214,千代田四丁目,20070930,19,33,30,38,41,37,32,53,45,47,62,73,49,36,55,43,26,20,304
葵区,23214,千代田四丁目,20080930,21,24,39,36,39,52,36,48,51,46,53,63,53,45,52,44,29,22,310
葵区,23214,千代田四丁目,20090930,24,24,30,41,34,37,45,43,57,46,50,58,57,45,47,49,29,26,313
葵区,23214,千代田四丁目,20100930,18,18,30,41,32,38,48,40,56,50,45,51,75,46,38,52,31,29,317
葵区,23214,千代田四丁目,20110930,14,16,32,35,31,33,45,39,50,47,47,54,80,41,40,47,33,26,311
葵区,23214,千代田四丁目,20120930,19,18,33,31,34,42,42,30,59,42,48,58,70,51,35,46,38,29,317
葵区,23214,千代田四丁目,20130930,29,16,23,35,30,42,48,30,45,53,45,54,63,57,44,42,37,31,323
葵区,23214,千代田四丁目,20140930,26,19,21,33,30,39,44,35,36,60,47,49,58,59,44,39,39,34,322
葵区,23214,千代田四丁目,20150930,24,14,15,33,30,36,37,32,41,56,50,46,51,65,43,33,42,33,317
葵区,23215,千代田五丁目,20030930,55,62,56,45,43,56,77,92,62,63,55,71,49,72,47,34,19,16,345
葵区,23215,千代田五丁目,20040930,83,62,67,48,50,67,98,117,82,73,60,73,59,64,54,35,16,19,408
葵区,23215,千代田五丁目,20050930,80,70,66,56,49,69,103,113,87,74,58,88,53,64,60,35,16,22,418
葵区,23215,千代田五丁目,20060930,74,76,58,55,41,64,83,124,92,76,57,84,49,60,65,40,20,20,416
葵区,23215,千代田五丁目,20070930,69,73,60,54,42,66,73,120,104,69,62,70,65,46,76,37,20,24,413
葵区,23215,千代田五丁目,20080930,70,81,61,55,45,70,66,124,108,72,72,57,71,50,67,38,27,21,423
葵区,23215,千代田五丁目,20090930,64,73,65,60,46,71,65,101,114,83,69,63,68,54,59,50,32,19,431
葵区,23215,千代田五丁目,20100930,62,64,70,59,49,70,66,100,98,89,71,64,79,48,55,54,33,19,437
葵区,23215,千代田五丁目,20110930,58,60,73,58,54,57,65,70,110,87,73,61,80,48,52,59,34,21,428
葵区,23215,千代田五丁目,20120930,44,50,75,59,53,54,70,63,107,104,65,61,71,61,46,68,35,23,432
葵区,23215,千代田五丁目,20130930,43,52,73,60,55,58,72,62,105,104,73,71,55,66,50,65,37,28,442
葵区,23215,千代田五丁目,20140930,44,55,65,70,68,73,81,74,95,110,86,69,59,63,52,57,43,32,477
葵区,23215,千代田五丁目,20150930,60,58,58,76,64,73,78,76,96,97,87,71,60,74,44,51,49,30,483
葵区,23216,千代田六丁目,20030930,91,86,70,59,72,83,123,111,104,67,82,60,60,51,48,35,13,8,459
葵区,23216,千代田六丁目,20040930,79,92,65,56,70,84,106,127,96,72,84,74,61,52,45,38,18,10,477
葵区,23216,千代田六丁目,20050930,69,84,70,66,64,71,96,121,94,82,66,82,64,52,50,38,18,6,468
葵区,23216,千代田六丁目,20060930,65,81,79,69,65,74,94,122,95,93,63,85,61,48,55,32,31,7,474
葵区,23216,千代田六丁目,20070930,60,80,74,63,57,77,87,112,100,102,69,73,64,55,49,43,28,12,469
葵区,23216,千代田六丁目,20080930,54,72,78,68,53,64,84,111,97,101,75,73,64,61,44,46,33,13,467
葵区,23216,千代田六丁目,20090930,63,62,80,62,59,61,78,101,112,88,75,74,70,63,44,43,39,15,475
葵区,23216,千代田六丁目,20100930,52,67,72,62,61,47,75,88,106,89,83,57,85,60,49,47,36,18,466
葵区,23216,千代田六丁目,20110930,53,60,68,63,58,51,64,88,98,88,88,58,86,61,43,51,31,28,468
葵区,23216,千代田六丁目,20120930,59,65,62,63,54,62,60,101,100,84,95,69,78,64,46,48,37,29,482
葵区,23216,千代田六丁目,20130930,61,66,62,71,53,57,58,98,111,87,86,72,76,65,55,46,35,44,498
葵区,23216,千代田六丁目,20140930,65,66,56,73,46,55,66,85,105,88,82,73,70,76,58,48,36,47,499
葵区,23216,千代田六丁目,20150930,60,68,63,59,50,55,58,90,101,83,84,79,61,77,60,48,41,49,508
葵区,23217,千代田七丁目,20030930,63,52,32,30,39,56,80,80,45,56,46,58,38,24,15,8,3,6,282
葵区,23217,千代田七丁目,20040930,77,54,37,40,42,73,105,95,64,61,54,69,36,31,19,12,2,6,341
葵区,23217,千代田七丁目,20050930,61,52,45,34,43,62,94,90,76,59,54,71,36,36,17,11,7,9,344
葵区,23217,千代田七丁目,20060930,55,45,39,39,45,40,94,84,69,60,52,80,34,35,25,12,7,9,337
葵区,23217,千代田七丁目,20070930,49,52,40,50,39,39,79,93,67,62,60,73,45,39,22,12,8,9,340
葵区,23217,千代田七丁目,20080930,47,55,43,46,38,46,73,89,68,54,70,60,59,40,25,16,7,9,344
葵区,23217,千代田七丁目,20090930,49,54,48,45,45,41,75,89,68,59,64,60,67,37,31,13,11,8,349
葵区,23217,千代田七丁目,20100930,52,45,46,47,43,51,63,88,68,61,61,58,71,39,39,18,8,12,356
葵区,23217,千代田七丁目,20110930,48,46,49,41,39,48,54,89,67,59,55,57,76,34,37,25,9,12,347
葵区,23217,千代田七丁目,20120930,55,40,50,40,43,58,67,77,85,65,53,61,69,41,37,27,11,10,367
葵区,23217,千代田七丁目,20130930,50,38,47,44,43,48,62,76,86,66,53,61,56,54,37,27,19,9,362
葵区,23217,千代田七丁目,20140930,51,46,45,50,48,47,58,76,99,69,62,54,55,66,31,31,17,13,384
葵区,23217,千代田七丁目,20150930,48,42,44,49,45,41,49,75,92,73,63,52,52,73,32,36,17,14,381
葵区,23221,東千代田一丁目,20030930,76,61,59,70,58,71,92,90,68,75,89,57,67,75,50,22,21,15,415
葵区,23221,東千代田一丁目,20040930,73,68,71,61,64,71,96,96,69,74,79,59,69,74,49,24,22,19,426
葵区,23221,東千代田一丁目,20050930,65,60,71,64,64,67,85,93,70,76,77,67,71,68,55,29,22,20,441
葵区,23221,東千代田一丁目,20060930,54,65,78,60,68,62,98,89,68,75,73,76,69,64,57,36,20,23,446
葵区,23221,東千代田一丁目,20070930,50,73,77,57,60,65,91,78,77,75,69,85,60,67,63,38,19,26,443
葵区,23221,東千代田一丁目,20080930,52,71,70,65,57,61,81,83,84,67,74,84,61,65,69,40,19,29,447
葵区,23221,東千代田一丁目,20090930,52,68,69,71,48,64,80,83,83,64,75,79,62,74,68,44,19,33,445
葵区,23221,東千代田一丁目,20100930,48,70,60,73,51,51,76,97,82,65,73,73,67,74,62,47,25,30,452
葵区,23221,東千代田一丁目,20110930,50,59,57,77,53,49,67,93,84,68,69,73,71,66,69,50,32,21,447
葵区,23221,東千代田一丁目,20120930,58,52,57,74,66,47,68,93,88,75,68,71,76,59,73,54,34,22,464
葵区,23221,東千代田一丁目,20130930,52,47,63,64,65,54,55,84,87,86,64,78,76,57,74,60,35,24,465
葵区,23221,東千代田一丁目,20140930,59,47,61,66,61,54,54,80,93,88,61,75,72,57,78,57,37,25,461
葵区,23221,東千代田一丁目,20150930,55,57,61,58,60,46,59,75,98,86,66,67,68,64,75,59,41,24,456
葵区,23222,東千代田二丁目,20030930,46,56,42,62,44,66,80,115,72,62,71,88,126,151,147,51,34,28,617
葵区,23222,東千代田二丁目,20040930,47,60,46,55,48,71,81,118,83,56,64,99,108,138,155,69,34,26,639
葵区,23222,東千代田二丁目,20050930,48,61,48,51,57,60,95,108,91,63,57,98,94,137,154,82,31,31,651
葵区,23222,東千代田二丁目,20060930,43,56,50,47,60,51,95,92,103,52,64,103,76,130,145,109,29,33,639
葵区,23222,東千代田二丁目,20070930,36,57,52,44,59,53,91,77,109,62,61,82,77,125,142,128,30,37,638
葵区,23222,東千代田二丁目,20080930,45,49,55,47,44,59,86,73,99,69,59,71,81,124,133,135,36,35,625
